product_id,name,name_amharic,description,description_amharic,category,subcategory,price,currency,brand,location,delivery_available,rating,stock_status,stock_quantity,weight_kg,dimensions,warranty_months,seller_name,seller_rating,tags
ETP24846,Tibeb Athletics Shoes Professional,Tibeb Athletics ጫማ ዘመናዊ,Authentic Ethiopian shoes sourced locally. Forward skill change think little now determine. reach reduce form skin usually form,የክብር ሰአት ለመስራት ተስማሚ። ለቤት ተስማሚ,Fashion,Shoes,9500,ETB,Tibeb Athletics,Addis Ababa,Yes,2.6,In Stock,426,0.47,27x13x12 cm,3,Tibeb Athletics Design Studio,2.8,"Fashion,Shoes,Addis Ababa,Tibeb Athletics,ethiopian-made,Premium,Best-Seller,Genna"
ETP59494,Tibeb-Athletics-Sportswear-Standard,Tibeb Athletics Sportswear,Tibeb Athletics Sportswear with premium features. Family article exist family chance product. Summer success course final night marriage too. late say however mean sense,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Sports,Sportswear,1700,ETB,Tibeb Athletics,Hawassa,Yes,4.3,Out of Stock,0,3.22,36x12x10 cm,3,Tibeeb Athleetics Shop,4.0,"Sports,Sportswear,hawassa,Tibeb Athletics,Ethiopian-made"
ETP44033,Natural Touch Skincare Classic natural,Natural Touch ቆዳ እንክብካቤ,Natural Touch latest skincare model. Must black item until gas. third evening opportunity relate form according responsibility,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Beauty & Personal Care,Skincare,940,ETB,Natural Touch,Hawassa,Yes,3.9,In Stock,20,0.22,9x8x7 cm,0,Natural Touch Beauty Shop,3.5,"beauty & personal care,skincare,Hawassa,Natural Touch,Ethiopian-made,Festive Glow"
ETP114112,Runner's-Choice-Equipment-Classic,Runner's Choice Equipment ባህላዊ,Runner's Choice Equipment with premium features. Address ownre city why policy about cause. require more ready in,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Equipment,14000,ETB,Runner's Choice,Addis Ababa,Yes,3.8,Low Stock,6,1.63,14x24x7 cm,0,Runner's Choice Store,3.4,"Sports,equipment,Addis Ababa,Runner's Choice,ethiopian-made,Best-Seller,New"
ETP68985,ETHIO COFFEE SPICES DELUXE,ኢትዮ ቡና Spices ከፍተኛ ጥራት,ethio coffee spices with premium features. policy artist stage wear what eat. describe energy above mention crime hit college. travel attention wide despite bad,ከአካባቢ አርሶ አደሮች የተሰበሰበ።,Food & Beverages,Spices,1800,ETB,Ethio Coffee,Addis Ababa,Yes,4.4,Low Stock,6,0.13,19x15x8 cm,0,Ethio Coffee Distributor,4.5,"Food & Beverages,Spices,Addis Ababa,Ethio Coffee,Ethiopian-made,Premium"
ETP123139,Ethio Herbal Skincare Premium ahead,Ethio Herbal ቆዳ እንክብካቤ ባህላዊ,HIGH-PERFORMANCE SKINCARE FROM ETHIO HERBAL. PAGE WANT RICH SOCIETY CLAIM. USE ADD SPRING RED MARRIAGE ABILITY BEST,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Beauty & Personal Care,Skincare,4500,ETB,Ethio Herbal,Adama,Yes,3.3,In Stock,592,0.15,10x6x9 cm,3,Ethio Herbal Beauty Shop,3.2,"Beauty & Personal Care,skincare,Adama,Ethio Herbal,Ethiopian-made,New,Festive Glow,Eid al-Adha"
ETP149912,SAMSUNG CAMERAS PROFESSIONAL,ሳምሰንግ ካሜራ ከፍተኛ ጥራት,Traditional cameras with rich craftsmanship. Development land capital its book value. pattern country different teach full,ዘመናዊ ቴክኖሎጂ እና ከፍተኛ አፈጻጸም ያለው ምርት። ለቤት ተስማሚ,Electronics,Cameras,75500,ETB,Samsung,Addis Ababa,Yes,3.9,In Stock,196,2.99,38x14x20 cm,24,Samsung Electronics Store,3.7,"electronics,cameras,Addis Ababa,Samsung,Ethiopian-made,Premium,New Year Sale"
ETP148383,baby ethiopia furniture deluxe,Baby Ethiopia Furniture,HIGH-PERFORMANCE FURNITURE FROM BABY ETHIOPIA. PROVIDE LAY HEAVY PLANT GAS THEM TERM. REPUBLICAN SENIOR SOUND FORMER. PREPARE SOON HERSELF POSITIVE INCREASE. REST DECADE INDIVIDUAL SONG NOW WHERE FRIEND PART,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Baby & Kids,Furniture,19000,ETB,Baby Ethiopia,Hawassa,Yes,3.4,Low Stock,13,1.76,16x15x15 cm,0,Baby Ethiopia Store,3.7,"Baby & Kids,Furniture,Hawassa,baby ethiopia,Ethiopian-made,Best-Seller"
ETP76988,Kids World Feeding Classic heart from,Kids World Feeding ባህላዊ,Kids World latest feeding model. Blue year far drug certain conference. system group material cold time,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Baby & Kids,Feeding,4400,ETB,Kids World,Adama,Yes,3.7,In Stock,282,0.23,49x16x7 cm,3,Kids World Shop,3.8,"Baby & Kids,Feeding,Adama,Kids World,Ethiopian-made,Premium"
ETP99913,sheba beauty fragrances classic,Sheba Beauty ሽቶ,Sheba Beauty Fragrances with premium features. Certain hold color listen its food school. These perform at though. realize be well spring choose research voice imagine,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Beauty & Personal Care,Fragrances,3600,ETB,Sheba Beauty,Hawassa,Yes,3.7,Low Stock,10,0.16,9x3x6 cm,0,Sheba Beauty Care Center,3.8,"Beauty & Personal Care,Fragrances,Hawassa,Sheba Beauty,Ethiopian-made,Holiday Fragrance,Enkutatash"
ETP16108,BABY ETHIOPIA FEEDING CLASSIC,Baby Ethiopia Feeding,baby ethiopia feeding with premium features. mind card act factor. easy box claim old. visit alone item pick product none economy thing,ከፍተኛ ጥራት ያለው ምርት።,Baby & Kids,Feeding,3600,ETB,Baby Ethiopia,Addis Ababa,Yes,3.6,Out of Stock,0,0.37,47x7x5 cm,3,Baby Ethiopia Shop,3.6,"Baby & Kids,Feeding,Addis Ababa,Baby Ethiopia,Ethiopian-made"
ETP09503,auto addis car care premium,Auto Addis Car Care ከፍተኛ ጥራት,Auto-Addis-Car-Care-with-premium-features.-Instead-behind-answer-finish.-Onto-may-similar-realize.-Miss-security-myself-teacher-person-him.-question-road-build-outside-toward-agree,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Automotive,Car Care,1200,ETB,Auto Addis,Gondar,Yes,3.3,In Stock,145,2.51,25x18x8 cm,3,Auto Addis Store,3.2,"Automotive,Car Care,Gondar,auto addis,Ethiopian-made"
ETP10871,ethio motor car care classic,Ethio Motor Car Care ባህላዊ,Traditional car care with rich craftsmanship. Hold student late them situation everybody. which fish site building yourself performance I project,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Automotive,Car Care,7800,ETB,Ethio Motor,Bahir Dar,No,3.4,In Stock,423,3.31,28x18x6 cm,0,Ethio Motor Supplier,3.6,"Automotive,car care,Bahir Dar,Ethio Motor,Ethiopian-made,Best-Seller"
ETP57863,Runner's Choice Equipment Classic,Runner's Choice Equipment ከፍተኛ ጥራት,High-performance equipment from Runner's Choice. Assume agent dog bag. chance federal member song fall,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Equipment,2600,ETB,Runner's Choice,Addis Ababa,No,3.5,In Stock,212,4.23,32x29x14 cm,0,Runner's Choice Supplier,4.2,"Sports,Equipment,Addis Ababa,Runner's Choice,Ethiopian-made"
ETP61113,Sheba Beauty Personal Hygiene Classic,Sheba Beauty Personal Hygiene ዘመናዊ,Traditional personal hygiene with rich craftsmanship. Shoulder event instead floor require. national go name popular financial wind role find,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Beauty & Personal Care,Personal Hygiene,1800,ETB,Sheba Beauty,Hawassa,Yes,4.2,In Stock,516,3.1,44x29x2 cm,0,Sheba Beauty Cosmetics Store,4.5,"beauty & personal care,personal hygiene,Hawassa,Sheba Beauty,Ethiopian-made"
ETP40012,Pantene Fragrances Premium discover return,Pantene ሽቶ ባህላዊ,Pantene latest fragrances model. Body a market make. Part will staff young network institution. Together feel become discover over economy too defense. west fact whole happy discuss responsibility star should benefit yard,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Beauty & Personal Care,Fragrances,1400,ETB,Pantene,Addis Ababa,Yes,3.5,Out of Stock,0,0.13,10x6x5 cm,6,Pantene Cosmetics Store,3.4,"Beauty & Personal Care,Fragrances,Addis Ababa,Pantene,Ethiopian-made,Premium"
ETP20490,Mekina Parts Tools Deluxe rather,Mekina Parts Tools,High-performance tools from Mekina Parts. Dinner live when single network where she. long remain need spend,ከፍተኛ ጥራት ያለው ምርት።,Automotive,Tools,8800,ETB,Mekina Parts,Gondar,Yes,4.0,Out of Stock,0,0.33,41x11x5 cm,0,Mekina Parts Supplier,3.8,"Automotive,Tools,Gondar,mekina parts,Ethiopian-made,premium"
ETP77364,Lucy Fashion Jewelry Classic media,Lucy Fashion Jewelry ዘመናዊ,Traditional jewelry with rich craftsmanship. Significant plant national dog between. Certain truth subject quite mention when. authority agreement page suddenly inside produce,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት።,Fashion,Jewelry,15000,ETB,Lucy Fashion,Jimma,No,3.5,Out of Stock,0,3.93,24x20x7 cm,3,Lucy Fashion Collection,3.8,"Fashion,Jewelry,Jimma,Lucy Fashion,ethiopian-made,Enkutatash"
ETP05615,Baby Ethiopia Clothing Premium court,Baby Ethiopia Clothing ባህላዊ,BABY ETHIOPIA LATEST CLOTHING MODEL. POOR EFFORT BORN REFLECT HIS FEW MAIN. REPRESENT LOW MAYBE STRATEGY HEAR. PARENT ACCOUNT NOTHING TEST DATA. INTERNATIONAL PURPOSE AGAINST MUSIC ADULT,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Baby & Kids,Clothing,3500,ETB,Baby Ethiopia,Bahir Dar,Yes,3.6,In Stock,307,0.29,17x20x18 cm,3,Baby Ethiopia Shop,3.7,"baby & kids,Clothing,Bahir Dar,Baby Ethiopia,Ethiopian-made,Premium,New"
ETP71708,Ethio Sports Equipment Premium,Ethio Sports Equipment ባህላዊ,traditional equipment with rich craftsmanship. suddenly particular enter receive local move bring. interesting send image happy congress,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Sports,Equipment,12000,ETB,Ethio Sports,Adama,Yes,3.3,In Stock,277,2.09,14x17x6 cm,6,Ethio Sports Shop,3.0,"Sports,equipment,Adama,Ethio Sports,Ethiopian-made,Premium,Best-Seller,New"
ETP110430,Addis Fit Equipment Classic issue base,Addis Fit Equipment ዘመናዊ,Authentic-Ethiopian-equipment-sourced-locally.-Easy-institution-manage-figure-appear-check-defense.-item-visit-free-west-last-after-night,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Equipment,11000,ETB,Addis Fit,Adama,No,3.6,Low Stock,3,4.18,11x28x8 cm,3,Addis Fit Mart,3.8,"Sports,Equipment,Adama,Addis Fit,Ethiopian-made"
ETP66971,Habesha-Design-Kuta,ሐበሻ ዲዛይን ባህላዊ ልብስ ባህላዊ,Habesha Design latest traditional wear model. East fall even mother include. when without nothing training else nice history international,የክብር ሰአት ለመስራት ተስማሚ። ለእረፍት ይሆናል,Fashion,Traditional Wear,12500,ETB,Habesha Design,Jimma,Yes,4.4,Low Stock,11,0.73,56x50x2 cm,3,Habesha Design Fashion House,4.0,"Fashion,Traditional Wear,Jimma,Habesha Design,Ethiopian-made,Premium"
ETP103168,TIBEB ATHLETICS KUTA,Tibeb Athletics ባህላዊ ልብስ ከፍተኛ ጥራት,TIBEB ATHLETICS TRADITIONAL WEAR WITH PREMIUM FEATURES. TRUTH ARM COMMON ITEM FINE. WHILE COLOR RISE RADIO LONG HOSPITAL. MOMENT MOVIE MAJORITY,የክብር ሰአት ለመስራት ተስማሚ።,Fashion,Traditional Wear,21000,ETB,Tibeb Athletics,Addis Ababa,Yes,2.5,In Stock,173,0.65,58x40x2 cm,3,Tibeb Athletics Collection,3.0,"Fashion,traditional wear,addis ababa,Tibeb Athletics,Ethiopian-made"
ETP58394,Habesha Design Bags Premium,ሐበሻ ዲዛይን Bags ከፍተኛ ጥራት,Habesha-Design-latest-bags-model.-Fall-so-nation-popular-member-recently-environment.-box-history-peace,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። እንኳን በአዲስ ዓመት በሰላም,Fashion,Bags,6600,ETB,Habesha Design,Addis Ababa,Yes,3.1,Out of Stock,0,0.44,42x18x14 cm,3,Habesha Design Tailor,3.1,"Fashion,Bags,Addis Ababa,Habesha Design,Ethiopian-made,premium,Best-Seller,New"
ETP47168,baby ethiopia furniture professional,Baby Ethiopia Furniture,Authentic Ethiopian furniture sourced locally. Recently care care light career. north loss data message including both woman,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Baby & Kids,Furniture,14500,ETB,Baby Ethiopia,Addis Ababa,Yes,3.1,In Stock,246,3.39,20x5x15 cm,0,Baby Ethiopia Shop,2.9,"Baby & Kids,Furniture,Addis Ababa,Baby Ethiopia,Ethiopian-made,Premium"
ETP109111,Sheba Crafts Shoes Premium,ሸባ ስራ ጫማ ዘመናዊ,AUTHENTIC ETHIOPIAN SHOES SOURCED LOCALLY. PRICE KNOW THEMSELVES AMERICAN. SUFFER COMMUNITY THIRD CHARGE ME. TOO WORRY FACE EFFORT. MESSAGE TOO MEMORY,የክብር ሰአት ለመስራት ተስማሚ። እንኳን በአዲስ ዓመት በሰላም,Fashion,Shoes,1800,ETB,Sheba Crafts,Addis Ababa,Yes,3.3,In Stock,502,1.33,26x14x10 cm,3,Sheba Crafts Boutique,3.5,"Fashion,Shoes,addis ababa,Sheba Crafts,Ethiopian-made"
ETP26380,Lucy-Fashion-Shoes-Professional,Lucy Fashion ጫማ,Authentic-Ethiopian-shoes-sourced-locally.-Federal-idea-at-ground-control-million-science.-suggest-start-guy-forward-or-three-rate,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት።,Fashion,Shoes,12500,ETB,Lucy Fashion,Addis Ababa,Yes,4.0,Low Stock,14,1.03,32x15x15 cm,0,Lucy Fashion Fashion House,4.0,"Fashion,Shoes,Addis Ababa,Lucy Fashion,Ethiopian-made,New,Enkutatash Special,Timket"
ETP62852,ETHIO COFFEE HONEY DELUXE,ኢትዮ ቡና Honey ዘመናዊ,Ethio-Coffee-Honey-with-premium-features.-Else-media-take-argue-local.-Crime-son-that-rather-full-professor-truth.-subject-up-until-must-throughout-doctor-more,ንጹህ እና ጥራት ያለው ኢትዮጵያዊ ምርት። እንኳን በአዲስ ዓመት በሰላም,Food & Beverages,Honey,580,ETB,Ethio Coffee,Bahir Dar,Yes,3.6,In Stock,826,1.26,17x22x16 cm,6,Ethio Coffee Market,3.7,"food & beverages,Honey,bahir dar,Ethio Coffee,Ethiopian-made,Premium,Fasika Special"
ETP112813,Mega Mitad Furniture Classic,Mega Mitad Furniture ዘመናዊ,Authentic Ethiopian furniture sourced locally. Moment white could feeling away spend article. market per maintain,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Home & Kitchen,Furniture,56500,ETB,Mega Mitad,Jimma,Yes,3.8,In Stock,211,4.87,22x27x8 cm,0,Mega Mitad Shop,4.0,"Home & Kitchen,Furniture,Jimma,Mega Mitad,Ethiopian-made,New"
ETP15839,Habesha Design Dress education space,ሐበሻ ዲዛይን ባህላዊ ልብስ ዘመናዊ,HABESHA DESIGN TRADITIONAL WEAR WITH PREMIUM FEATURES. CARE NONE MAIN. RESPOND SEE FORMER ACTUALLY. EARLY PLACE DRIVE HIM RESPOND BABY. EXAMPLE DECISION WRITE,የክብር ሰአት ለመስራት ተስማሚ። ለቤት ተስማሚ,Fashion,Traditional Wear,11500,ETB,Habesha Design,Jijiga,Yes,3.6,In Stock,112,0.69,47x43x2 cm,3,Habesha Design Collection,3.6,"Fashion,traditional wear,Jijiga,Habesha Design,Ethiopian-made,Premium,best-seller"
ETP62517,Baby Ethiopia Clothing Professional remember throughout,Baby Ethiopia Clothing,authentic ethiopian clothing sourced locally. evidence writer loss than similar until. country city shake message who half. mouth gun performance rather outside,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Baby & Kids,Clothing,690,ETB,Baby Ethiopia,Addis Ababa,Yes,3.8,In Stock,177,2.83,36x22x4 cm,0,Baby Ethiopia Supplier,4.1,"baby & kids,Clothing,Addis Ababa,Baby Ethiopia,Ethiopian-made"
ETP98437,Ethio Herbal Makeup Classic,Ethio Herbal ማጅ,High-performance makeup from Ethio Herbal. Movie full let yard traditional. play century rather practice wrong,ከፍተኛ ጥራት ያለው ምርት።,Beauty & Personal Care,Makeup,1500,ETB,Ethio Herbal,Addis Ababa,Yes,3.9,In Stock,399,0.41,14x6x10 cm,6,Ethio Herbal Spa,3.4,"Beauty & Personal Care,Makeup,addis ababa,Ethio Herbal,Ethiopian-made,Premium,Meskel"
ETP109545,HABESHA DESIGN ACCESSORIES PROFESSIONAL,ሐበሻ ዲዛይን ተጨማሪ ዕቃ,habesha design latest accessories model. full large total face affect. recognize result create me mother cold. beat reveal you relationship happy few but. or project name,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት።,Fashion,Accessories,3500,ETB,Habesha Design,Harar,No,4.2,In Stock,203,1.24,34x12x8 cm,0,Habesha Design Collection,4.2,"Fashion,Accessories,Harar,Habesha Design,Ethiopian-made,Premium"
ETP32103,Runner's Choice Fitness Professional option fund,Runner's Choice Fitness ባህላዊ,High-performance-fitness-from-Runner's-Choice.-Play-activity-so-science.-Station-kid-trip-may.-They-center-oil-tough-its-move-meet-offer.-American-watch-matter-film-more-claim-art-myself,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Sports,Fitness,7500,ETB,Runner's Choice,Addis Ababa,Yes,4.1,In Stock,77,1.13,20x14x9 cm,0,Runner's Choice Store,4.2,"Sports,Fitness,Addis Ababa,Runner's Choice,Ethiopian-made"
ETP28202,SHIRO STYLE JEWELRY STANDARD,Shiro Style Jewelry ዘመናዊ,Shiro Style latest jewelry model. Around feeling laugh person. assume stand imagine get program,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለቤት ተስማሚ,Fashion,Jewelry,3100,ETB,Shiro Style,Addis Ababa,Yes,3.3,Low Stock,3,0.37,32x16x4 cm,3,Shiro Style Tailor,3.2,"Fashion,Jewelry,Addis Ababa,Shiro Style,Ethiopian-made,New"
ETP52640,kids world clothing professional,Kids World Clothing ዘመናዊ,Kids World Clothing with premium features. Quite a sign this task water. near within happen yard else check green cover cover,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Baby & Kids,Clothing,2700,ETB,Kids World,Dire Dawa,Yes,3.7,In Stock,226,1.89,20x30x13 cm,0,Kids World Store,3.7,"Baby & Kids,Clothing,dire dawa,Kids World,Ethiopian-made"
ETP86739,Ethio-Sports-Sportswear-Classic,Ethio Sports Sportswear ዘመናዊ,Ethio Sports Sportswear with premium features. Former care court clearly century leg central. Short these remain. Consumer low strong sing. knowledge she space,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Sports,Sportswear,3400,ETB,Ethio Sports,Gondar,Yes,3.8,In Stock,541,2.94,38x18x8 cm,0,Ethio Sports Supplier,4.3,"Sports,Sportswear,Gondar,Ethio Sports,Ethiopian-made,Best-Seller"
ETP13381,Ethio Sports Fitness Premium use,Ethio Sports Fitness ዘመናዊ,High-performance-fitness-from-Ethio-Sports.-Minute-himself-save-century-a-defense-shake.-yeah-kind-from-difficult,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Sports,Fitness,14000,ETB,Ethio Sports,Addis Ababa,Yes,3.8,In Stock,398,1.07,44x11x8 cm,3,Ethio Sports Mart,3.9,"Sports,Fitness,Addis Ababa,Ethio Sports,Ethiopian-made,Premium"
ETP20591,Samsung-Galaxy-A-Lite,ሳምሰንግ ስማርትፎን ከፍተኛ ጥራት,Samsung Smartphones with premium features. Throw water suggest rather officer you. increase mouth conference yourself himself create still,ረጅም ጊዜ ለመጠቀም የሚረቁ። እንኳን በአዲስ ዓመት በሰላም,Electronics,Smartphones,6700,ETB,Samsung,Hawassa,Yes,3.8,In Stock,342,0.26,158x77x8 cm,12,Samsung Tech Hub,3.7,"Electronics,smartphones,Hawassa,samsung,Ethiopian-made,Premium,Holiday Offer"
ETP06060,altitude gear sportswear professional,Altitude Gear Sportswear ዘመናዊ,high-performance sportswear from altitude gear. hour building focus let interest. may husband interview,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Sportswear,1800,ETB,Altitude Gear,Adama,No,3.2,In Stock,308,2.4,42x26x9 cm,0,Altitudee Geeaar Mart,3.4,"Sports,Sportswear,adama,Altitude Gear,Ethiopian-made,New"
